method,route,name,handler,global_filters,local_filters,classification,status,reason,recommended_action,handler_namespace_review,cli_route
GET,API/Investments/Economy/latest,»,\App\Modules\User\Controllers\EconomyController::latest,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Alerts/previewScraper/([0-9]+),»,\App\Modules\APIs\Controllers\AlertsController::previewScraper/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/CoinVault/contributionEvent,»,\App\Modules\CoinVault\Controllers\Api\CoinVaultApiController::contributionEvent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/mobile/auth/login,»,\App\Modules\APIs\Controllers\MobileAuthController::login,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,ratelimit cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/mobile/auth/register,»,\App\Modules\APIs\Controllers\MobileAuthController::register,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,ratelimit cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/interactions,»,\App\Modules\APIs\Controllers\DiscordAPIController::interactions,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Ops/dispatch,»,\App\Modules\APIs\Controllers\OpsAPIController::dispatch,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AiOps/toggle,»,\App\Modules\APIs\Controllers\AiOpsAPIController::toggle,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AiOps/run,»,\App\Modules\APIs\Controllers\AiOpsAPIController::run,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AiOps/receiveResult,»,\App\Modules\APIs\Controllers\AiOpsAPIController::receiveResult,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AIOps/policy/check,»,\App\Modules\APIs\Controllers\AiOpsAPIController::policyCheck,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AIOps/usage/log,»,\App\Modules\APIs\Controllers\AiOpsAPIController::logUsage,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AIOps/cache/store,»,\App\Modules\APIs\Controllers\AiOpsAPIController::cacheStore,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AIOps/test/policy,»,\App\Modules\APIs\Controllers\AiOpsAPIController::testPolicy,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Status/([^/]+),»,\App\Modules\APIs\Controllers\APIController::status,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Investments/getSymbolsByTradeType/([^/]+),»,\App\Modules\APIs\Controllers\APIController::getSymbolsByTradeType/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AI/Chat,»,\App\Modules\APIs\Controllers\AIAPIController::postChat,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AI/LinkSettings,»,\App\Modules\APIs\Controllers\AIAPIController::updateLinkSettings,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/enqueue,»,\App\Modules\APIs\Controllers\DiscordAPIController::enqueue,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/broadcast,»,\App\Modules\APIs\Controllers\DiscordAPIController::broadcast,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/completeOnboardingStep,»,\App\Modules\APIs\Controllers\DiscordAPIController::completeOnboardingStep,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/register-guild-commands,»,\App\Modules\APIs\Controllers\DiscordAPIController::registerGuildCommands,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/messageHook,»,\App\Modules\APIs\Controllers\DiscordAPIController::messageHook,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/webhook,»,\App\Modules\APIs\Controllers\DiscordAPIController::webhookProxy,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/createLinkToken,»,\App\Modules\APIs\Controllers\DiscordAPIController::createLinkToken,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Discord/test,»,\App\Modules\APIs\Controllers\DiscordAPIController::test,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Mdit/webhooks/onramp,»,\App\Modules\APIs\Controllers\MditWebhookController::onramp,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Chat/tool,»,\App\Modules\APIs\Controllers\ChatController::tool,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/addTradeAlert,»,\App\Modules\APIs\Controllers\AlertsAPIController::addTradeAlert,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/createTradeAlert/([^/]+),»,\App\Modules\APIs\Controllers\AlertsAPIController::addTradeAlert,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/createTradeAlert,»,\App\Modules\APIs\Controllers\AlertsAPIController::addTradeAlert,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/getFilteredAlerts,»,\App\Modules\APIs\Controllers\AlertsAPIController::getFilteredAlerts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/fetchAutoGeneratedAnalysis,»,\App\Modules\APIs\Controllers\AlertsAPIController::fetchAutoGeneratedAnalysis,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/generateMarketingForAlert/([0-9]+),»,\App\Modules\APIs\Controllers\AlertsAPIController::generateMarketingForAlert/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/Alerts/generateAdvisorMediaFromAlert/([0-9]+),»,\App\Modules\APIs\Controllers\AlertsAPIController::generateAdvisorMediaFromAlert/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
