Module,Area,FeatureName,RoutePath,HttpMethod,ControllerClass,ControllerMethod,Category,Status,Description,IsUIPage,IsCronEndpoint,IsApiEndpoint,MenuLocation,Notes
Management,Alerts,Alerts – Advisor Media,/Management/Alerts/Advisor/Media,GET,App\Modules\Management\Controllers\AlertsController,advisorMedia,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Advisor/Media` via App\Modules\Management\Controllers\AlertsController::advisorMedia, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Audit Email Scraper,/Management/Alerts/Audit/Emails,GET|POST,App\Modules\Management\Controllers\AlertsController,auditEmailScraper,Admin / Management,active,"Handles GET and POST requests to `/Management/Alerts/Audit/Emails` via App\Modules\Management\Controllers\AlertsController::auditEmailScraper, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Stock Overview,/Management/Alerts/Crypto/(:segment)/(:segment),GET,Management\AlertsController,stockOverview,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Crypto/(:segment)/(:segment)` via Management\AlertsController::stockOverview, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Fetch Ticker Details,/Management/Alerts/Fetch/Ticker/(:segment),GET,App\Modules\Management\Controllers\AlertsController,fetchTickerDetails,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Fetch/Ticker/(:segment)` via App\Modules\Management\Controllers\AlertsController::fetchTickerDetails, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Import Tickers,/Management/Alerts/Import/Tickers,GET,App\Modules\Management\Controllers\AlertsController,importTickers,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Import/Tickers` via App\Modules\Management\Controllers\AlertsController::importTickers, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Stock Overview,/Management/Alerts/Stock/(:segment)/(:segment),GET,Management\AlertsController,stockOverview,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Stock/(:segment)/(:segment)` via Management\AlertsController::stockOverview, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Fetch Data,/Management/Alerts/Tasks/fetchAlerts,GET,Management\AlertsController,fetchData,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Tasks/fetchAlerts` via Management\AlertsController::fetchData, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Test,/Management/Alerts/Test,GET,App\Modules\Management\Controllers\AlertsController,test,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Test` via App\Modules\Management\Controllers\AlertsController::test, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Test Email,/Management/Alerts/Test-Alert-Email,GET,App\Modules\Management\Controllers\AlertsController,testEmail,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Test-Alert-Email` via App\Modules\Management\Controllers\AlertsController::testEmail, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Send Test Email,/Management/Alerts/Test-Email,GET,App\Modules\Management\Controllers\AlertsController,sendTestEmail,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Test-Email` via App\Modules\Management\Controllers\AlertsController::sendTestEmail, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Trades,/Management/Alerts/Trades,GET,App\Modules\Management\Controllers\AlertsController,trades,Admin / Management,active,"Handles GET requests to `/Management/Alerts/Trades` via App\Modules\Management\Controllers\AlertsController::trades, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Add Trade Alert,/Management/Alerts/addTradeAlert,GET,App\Modules\Management\Controllers\AlertsController,addTradeAlert,Admin / Management,active,"Handles GET requests to `/Management/Alerts/addTradeAlert` via App\Modules\Management\Controllers\AlertsController::addTradeAlert, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Fetch Data,/Management/Alerts/fetchData,GET,App\Modules\Management\Controllers\AlertsController,fetchData,Admin / Management,active,"Handles GET requests to `/Management/Alerts/fetchData` via App\Modules\Management\Controllers\AlertsController::fetchData, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Alerts,Alerts – Research,/Management/Marketing/Research,GET,App\Modules\Management\Controllers\AlertsController,research,Admin / Management,active,"Handles GET requests to `/Management/Marketing/Research` via App\Modules\Management\Controllers\AlertsController::research, supporting staff workflows for Alerts.",true,false,false,Management > Alerts,
Management,Assets,Assets – Assets,/Management/Assets,GET,App\Modules\Management\Controllers\AssetsController,index,Admin / Management,active,"Handles GET requests to `/Management/Assets` via App\Modules\Management\Controllers\AssetsController::index, supporting staff workflows for Assets.",true,false,false,Management > Assets,
Management,Blogger,Blogger – Blogger,/Management/Marketing/Blogger,GET,App\Modules\Management\Controllers\Marketing\BloggerController,index,Admin / Management,active,"Handles GET requests to `/Management/Marketing/Blogger` via App\Modules\Management\Controllers\Marketing\BloggerController::index, supporting staff workflows for Blogger.",true,false,false,Management > Blogger,
Management,Blogger,Blogger – Generate,/Management/Marketing/Blogger/generate,POST,App\Modules\Management\Controllers\Marketing\BloggerController,generate,Admin / Management,active,"Handles POST requests to `/Management/Marketing/Blogger/generate` via App\Modules\Management\Controllers\Marketing\BloggerController::generate, supporting staff workflows for Blogger.",false,false,false,Management > Blogger,
Management,Blogger,Blogger – Preview,/Management/Marketing/Blogger/preview/(:segment),GET,App\Modules\Management\Controllers\Marketing\BloggerController,preview,Admin / Management,active,"Handles GET requests to `/Management/Marketing/Blogger/preview/(:segment)` via App\Modules\Management\Controllers\Marketing\BloggerController::preview, supporting staff workflows for Blogger.",true,false,false,Management > Blogger,
Management,Blogger,Blogger – Repurpose,/Management/Marketing/Blogger/repurpose,POST,App\Modules\Management\Controllers\Marketing\BloggerController,repurpose,Admin / Management,active,"Handles POST requests to `/Management/Marketing/Blogger/repurpose` via App\Modules\Management\Controllers\Marketing\BloggerController::repurpose, supporting staff workflows for Blogger.",false,false,false,Management > Blogger,
Management,Blogger,Blogger – Save,/Management/Marketing/Blogger/save,POST,App\Modules\Management\Controllers\Marketing\BloggerController,save,Admin / Management,active,"Handles POST requests to `/Management/Marketing/Blogger/save` via App\Modules\Management\Controllers\Marketing\BloggerController::save, supporting staff workflows for Blogger.",false,false,false,Management > Blogger,
Management,Blogger,Blogger – Schedule,/Management/Marketing/Blogger/schedule,POST,App\Modules\Management\Controllers\Marketing\BloggerController,schedule,Admin / Management,active,"Handles POST requests to `/Management/Marketing/Blogger/schedule` via App\Modules\Management\Controllers\Marketing\BloggerController::schedule, supporting staff workflows for Blogger.",false,false,false,Management > Blogger,
Management,Budgeting,Budgeting – Budgeting,/Management/Budgeting,GET,App\Modules\Management\Controllers\BudgetingController,index,Admin / Management,active,"Handles GET requests to `/Management/Budgeting` via App\Modules\Management\Controllers\BudgetingController::index, supporting staff workflows for Budgeting.",true,false,false,Management > Budgeting,
Management,Budgets,Budgets – Budgets,/Management/Budgets,GET,App\Modules\Management\Controllers\BudgetsController,index,Admin / Management,active,"Handles GET requests to `/Management/Budgets` via App\Modules\Management\Controllers\BudgetsController::index, supporting staff workflows for Budgets.",true,false,false,Management > Budgets,
Management,Development,Development – Development,/Management/Development,GET,App\Modules\Management\Controllers\DevelopmentController,index,Admin / Management,active,"Handles GET requests to `/Management/Development` via App\Modules\Management\Controllers\DevelopmentController::index, supporting staff workflows for Development.",true,false,false,Management > Development,
Management,Discord,Discord – Discord,/Management/Discord,GET,App\Modules\Management\Controllers\DiscordController,index,Admin / Management,active,"Handles GET requests to `/Management/Discord` via App\Modules\Management\Controllers\DiscordController::index, supporting staff workflows for Discord.",true,false,false,Management > Discord,
Management,Discord,Discord – Delete Discord Channel,/Management/Discord/Discord/Channels/Delete,POST,App\Modules\Management\Controllers\DiscordController,deleteDiscordChannel,Admin / Management,active,"Handles POST requests to `/Management/Discord/Discord/Channels/Delete` via App\Modules\Management\Controllers\DiscordController::deleteDiscordChannel, supporting staff workflows for Discord.",false,false,false,Management > Discord,
Management,Discord,Discord – Save Discord Channel,/Management/Discord/Discord/Channels/Save,POST,App\Modules\Management\Controllers\DiscordController,saveDiscordChannel,Admin / Management,active,"Handles POST requests to `/Management/Discord/Discord/Channels/Save` via App\Modules\Management\Controllers\DiscordController::saveDiscordChannel, supporting staff workflows for Discord.",false,false,false,Management > Discord,
Management,Discord,Discord – Delete Discord Policy,/Management/Discord/Discord/Policies/Delete,POST,App\Modules\Management\Controllers\DiscordController,deleteDiscordPolicy,Admin / Management,active,"Handles POST requests to `/Management/Discord/Discord/Policies/Delete` via App\Modules\Management\Controllers\DiscordController::deleteDiscordPolicy, supporting staff workflows for Discord.",false,false,false,Management > Discord,
Management,Discord,Discord – Save Discord Policy,/Management/Discord/Discord/Policies/Save,POST,App\Modules\Management\Controllers\DiscordController,saveDiscordPolicy,Admin / Management,active,"Handles POST requests to `/Management/Discord/Discord/Policies/Save` via App\Modules\Management\Controllers\DiscordController::saveDiscordPolicy, supporting staff workflows for Discord.",false,false,false,Management > Discord,
Management,Discord,Discord – Delete Discord Subscription,/Management/Discord/Discord/Subscriptions/Delete,POST,App\Modules\Management\Controllers\DiscordController,deleteDiscordSubscription,Admin / Management,active,"Handles POST requests to `/Management/Discord/Discord/Subscriptions/Delete` via App\Modules\Management\Controllers\DiscordController::deleteDiscordSubscription, supporting staff workflows for Discord.",false,false,false,Management > Discord,
Management,Discord,Discord – Save Discord Subscription,/Management/Discord/Discord/Subscriptions/Save,POST,App\Modules\Management\Controllers\DiscordController,saveDiscordSubscription,Admin / Management,active,"Handles POST requests to `/Management/Discord/Discord/Subscriptions/Save` via App\Modules\Management\Controllers\DiscordController::saveDiscordSubscription, supporting staff workflows for Discord.",false,false,false,Management > Discord,
Management,Discord,Discord – Delete Discord Template,/Management/Discord/Discord/Templates/Delete,POST,App\Modules\Management\Controllers\DiscordController,deleteDiscordTemplate,Admin / Management,active,"Handles POST requests to `/Management/Discord/Discord/Templates/Delete` via App\Modules\Management\Controllers\DiscordController::deleteDiscordTemplate, supporting staff workflows for Discord.",false,false,false,Management > Discord,
Management,Discord,Discord – Save Discord Template,/Management/Discord/Discord/Templates/Save,POST,App\Modules\Management\Controllers\DiscordController,saveDiscordTemplate,Admin / Management,active,"Handles POST requests to `/Management/Discord/Discord/Templates/Save` via App\Modules\Management\Controllers\DiscordController::saveDiscordTemplate, supporting staff workflows for Discord.",false,false,false,Management > Discord,
Management,DripCampaign,DripCampaign – Drip Campaigns,/Management/Drip-Campaigns,GET,App\Modules\Management\Controllers\DripCampaignController,index,Admin / Management,active,"Handles GET requests to `/Management/Drip-Campaigns` via App\Modules\Management\Controllers\DripCampaignController::index, supporting staff workflows for DripCampaign.",true,false,false,Management > DripCampaign,
Management,DripCampaign,DripCampaign – View Steps,/Management/Drip-Campaigns/(:num)/Steps,GET,App\Modules\Management\Controllers\DripCampaignController,viewSteps,Admin / Management,active,"Handles GET requests to `/Management/Drip-Campaigns/(:num)/Steps` via App\Modules\Management\Controllers\DripCampaignController::viewSteps, supporting staff workflows for DripCampaign.",true,false,false,Management > DripCampaign,
Management,DripCampaign,DripCampaign – Add Step,/Management/Drip-Campaigns/(:num)/Steps/Add,GET|POST,App\Modules\Management\Controllers\DripCampaignController,addStep,Admin / Management,active,"Handles GET and POST requests to `/Management/Drip-Campaigns/(:num)/Steps/Add` via App\Modules\Management\Controllers\DripCampaignController::addStep, supporting staff workflows for DripCampaign.",true,false,false,Management > DripCampaign,
