method,route,name,handler,before_filters,after_filters,route_class,classification_status,classification_reason,recommended_gt001c_action,malformed_handler,blank_filters
POST,API/CoinVault/rejectPayout/([0-9]+),»,\App\Modules\CoinVault\Controllers\Api\CoinVaultApiController::rejectPayout/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked permission:admin.access,permission:admin.access cspoff sessionTracker requestLifecycle observability jsonException toolbar,ADMIN_AUTH,OK,Permission/role guard is present.,none,no,no
POST,auth/resend-activation,auth/resend-activation-legacy,\App\Controllers\AuthController::resendActivationCode,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,resend-activation,resend-activation-code,\App\Controllers\AuthController::resendActivationCode,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,api/aiops/manual-run,»,\App\Controllers\Api\AiOpsManualRunController::run,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked permission:admin.access,permission:admin.access cspoff sessionTracker requestLifecycle observability jsonException toolbar,ADMIN_AUTH,OK,Permission/role guard is present.,none,no,no
POST,login,login-submit,\App\Controllers\AuthController::attemptLogin,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,logout,auth/logout,\App\Controllers\AuthController::logout,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,register,register-submit,\App\Controllers\AuthController::attemptRegister,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,register/resend-activation,register-resend-activation,\App\Controllers\AuthController::resendRegistrationActivation,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,PUBLIC,REVIEW_REQUIRED,Default public classification requires owner review.,owner_review_before_launch,no,no
POST,login-shield,login-shield-submit,\App\Controllers\ShieldAuth\Login::attempt,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,register-shield,register-shield-submit,\App\Controllers\ShieldAuth\Register::attempt,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,Auth/link-robinhood,»,\App\Controllers\AuthController::linkRobinhood,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Auth/link-snaptrade,»,\App\Controllers\AuthController::linkSnapTrade,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Discord/register,discord-register-attempt,\App\Controllers\AuthController::attemptRegister,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,Discord/register/([^/]+),»,\App\Controllers\AuthController::attemptRegister,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,activate-account,»,\App\Controllers\AuthController::activateAccount,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,activate-account/([^/]+),activate-account-by-uri,\App\Controllers\AuthController::activateAccount,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,MISSING_GUARD,Product/user route pattern detected but no user auth guard was recognized.,add_or_confirm_login_authcheck_guard,no,no
POST,forgot,»,\App\Controllers\AuthController::attemptForgot,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,PUBLIC,REVIEW_REQUIRED,Default public classification requires owner review.,owner_review_before_launch,no,no
POST,reset-password,reset-password-attempt,\App\Controllers\AuthController::attemptReset,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,REVIEW_REQUIRED,Public lifecycle route changes state and has CSRF; confirm intentional public behavior.,owner_review_before_launch,no,no
POST,get2FAQRCode,get-2FA-QRCode,\App\Controllers\AuthController::get2FAQRCode,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,verify2FACode,verify-2FA-Code,\App\Controllers\AuthController::verify2FACode,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck no-cache,no-cache cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Trade-Tracker/saveTradeData,save-trade-tracker-data,\App\Modules\User\Controllers\InvestmentsController::saveTradeData,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Advisor/generateInsight,»,\App\Controllers\AdvisorController::generateAdvisorInsight,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Advisor/generateStoryboard,»,\App\Controllers\AdvisorController::generateNewsStoryboard,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Advisor/tradeAnalysis/([0-9]+),»,\App\Controllers\AdvisorController::generateTradeAnalysis,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,API/v1/Status,»,\App\Modules\APIs\Controllers\APIController::status,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,ratelimit apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,STATEFUL_PUBLIC,MISSING_GUARD,Public lifecycle route changes state but no CSRF guard was recognized.,add_or_confirm_csrf_for_public_lifecycle_route,no,no
POST,API,»,\App\Modules\APIs\Controllers\APIController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,API/mobile/auth/login,»,\App\Modules\APIs\Controllers\MobileAuthController::login,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,ratelimit cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/mobile/auth/register,»,\App\Modules\APIs\Controllers\MobileAuthController::register,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,ratelimit cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/mobile/auth/logout,»,\App\Modules\APIs\Controllers\MobileAuthController::logout,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,OK,API token guard is present.,none,no,no
POST,API/Discord/interactions,»,\App\Modules\APIs\Controllers\DiscordAPIController::interactions,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Status,»,\App\Modules\APIs\Controllers\APIController::status,,,STATEFUL_PUBLIC,MISSING_GUARD,Public lifecycle route changes state but no CSRF guard was recognized.,add_or_confirm_csrf_for_public_lifecycle_route,no,yes
POST,API/Ops/dispatch,»,\App\Modules\APIs\Controllers\OpsAPIController::dispatch,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Ops/ingestReport,»,\App\Modules\APIs\Controllers\OpsAPIController::ingestReport,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,MISSING_GUARD,API route appears operational/internal but no internal token or cron key guard was recognized.,add_or_confirm_internal_token_or_cron_guard,no,no
POST,API/AiOps/toggle,»,\App\Modules\APIs\Controllers\AiOpsAPIController::toggle,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AiOps/run,»,\App\Modules\APIs\Controllers\AiOpsAPIController::run,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/AiOps/receiveResult,»,\App\Modules\APIs\Controllers\AiOpsAPIController::receiveResult,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
